Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,81.70999908447266,82.62999725341797,80.9000015258789,82.5999984741211,67.6739730834961,1813200
2018-01-03,82.31999969482422,82.95999908447266,81.5199966430664,81.69000244140625,66.92843627929688,1474900
2018-01-04,81.52999877929688,81.76000213623047,80.43000030517578,80.54000091552734,65.98624420166016,1095300
2018-01-05,80.68000030517578,80.91000366210938,79.68000030517578,79.91999816894531,65.47826385498047,1328500
2018-01-08,80.08999633789062,80.87999725341797,79.97000122070312,80.83999633789062,66.23202514648438,1111000
2018-01-09,80.73999786376953,81.0199966430664,79.81999969482422,80.12000274658203,65.64212799072266,938200
2018-01-10,79.75,79.91000366210938,79.0,79.4800033569336,65.11776733398438,980800
2018-01-11,79.27999877929688,79.9000015258789,78.95999908447266,79.16999816894531,64.8637924194336,1483600
2018-01-12,78.73999786376953,79.19999694824219,78.19000244140625,78.22000122070312,64.08544921875,998700
2018-01-16,78.38999938964844,78.58999633789062,76.86000061035156,77.66999816894531,63.63483428955078,1352400
2018-01-17,78.0,78.72000122070312,77.77999877929688,78.51000213623047,64.32305908203125,1347600
2018-01-18,78.54000091552734,78.61000061035156,77.36000061035156,77.79000091552734,63.73317337036133,1069100
2018-01-19,77.94999694824219,78.31999969482422,76.76000213623047,76.98999786376953,63.07770919799805,1382700
2018-01-22,77.5,77.8499984741211,76.6500015258789,76.83000183105469,62.94664001464844,1348100
2018-01-23,76.97000122070312,78.4000015258789,76.87000274658203,77.66000366210938,63.626651763916016,1321200
2018-01-24,77.62000274658203,77.66999816894531,76.61000061035156,76.69999694824219,62.840110778808594,1945700
2018-01-25,76.69999694824219,78.0999984741211,76.55000305175781,78.08000183105469,63.97074508666992,1061700
2018-01-26,78.29000091552734,78.52999877929688,77.44999694824219,78.29000091552734,64.14280700683594,1370100
2018-01-29,78.0,78.1500015258789,76.72000122070312,76.83000183105469,62.94664001464844,1055200
2018-01-30,76.80999755859375,78.37999725341797,76.80999755859375,77.9000015258789,63.823272705078125,1786200
2018-01-31,77.87000274658203,78.80999755859375,76.91000366210938,78.69000244140625,64.47054290771484,1632300
2018-02-01,78.47000122070312,78.9800033569336,76.77999877929688,77.12000274658203,63.18423080444336,1843400
2018-02-02,76.73999786376953,77.45999908447266,75.9000015258789,75.9800033569336,62.250247955322266,1209800
2018-02-05,75.87000274658203,76.63999938964844,74.38999938964844,74.41000366210938,60.96394729614258,1697200
2018-02-06,73.63999938964844,74.3499984741211,71.94999694824219,73.76000213623047,60.4313850402832,2439300
2018-02-07,72.79000091552734,74.45999908447266,72.61000061035156,72.7699966430664,60.348445892333984,1759900
2018-02-08,72.56999969482422,73.69999694824219,71.98999786376953,72.0199966430664,59.72649002075195,1572700
2018-02-09,72.33000183105469,74.86000061035156,72.13999938964844,74.12999725341797,61.4763298034668,1617000
2018-02-12,74.25,75.0,73.41999816894531,74.62999725341797,61.890960693359375,1249800
2018-02-13,74.55999755859375,75.27999877929688,73.6500015258789,75.05000305175781,62.23928451538086,757500
2018-02-14,74.52999877929688,74.91999816894531,73.7300033569336,73.9800033569336,61.351932525634766,821000
2018-02-15,74.29000091552734,76.4000015258789,73.8499984741211,76.30999755859375,63.2841911315918,1626900
2018-02-16,76.23999786376953,77.0,76.23999786376953,76.72000122070312,63.624229431152344,1349100
2018-02-20,76.25,76.70999908447266,74.83999633789062,75.43000030517578,62.55440139770508,905000
2018-02-21,75.41999816894531,76.05000305175781,74.43000030517578,74.44000244140625,61.733394622802734,1198000
2018-02-22,74.69999694824219,75.83000183105469,74.30000305175781,75.02999877929688,62.22268295288086,1797500
2018-02-23,74.80999755859375,77.86000061035156,73.55000305175781,77.73999786376953,64.47010040283203,2000500
2018-02-26,77.95999908447266,78.0,76.55000305175781,76.94999694824219,63.81494903564453,1118800
2018-02-27,77.0,78.36000061035156,76.0199966430664,76.04000091552734,63.06031036376953,1873700
2018-02-28,76.4000015258789,76.70999908447266,75.80000305175781,75.81999969482422,62.877838134765625,1782300
2018-03-01,75.87000274658203,77.2300033569336,75.56999969482422,75.87999725341797,62.9276123046875,1797900
2018-03-02,75.80999755859375,76.80999755859375,75.66000366210938,76.54000091552734,63.47492980957031,1660400
2018-03-05,76.45999908447266,78.8499984741211,76.05000305175781,78.56999969482422,65.1584243774414,1493600
2018-03-06,78.37999725341797,78.37999725341797,77.19999694824219,77.72000122070312,64.45353698730469,1452100
2018-03-07,77.41000366210938,77.72000122070312,76.2300033569336,76.76000213623047,63.657386779785156,1456600
2018-03-08,77.04000091552734,77.04000091552734,76.2300033569336,76.66000366210938,63.574462890625,1437300
2018-03-09,76.81999969482422,76.94999694824219,76.19000244140625,76.77999877929688,63.673973083496094,1600000
2018-03-12,76.91999816894531,77.30000305175781,76.58999633789062,77.2300033569336,64.04716491699219,1054000
2018-03-13,77.38999938964844,78.19000244140625,76.8499984741211,77.08999633789062,63.931053161621094,826600
2018-03-14,77.33999633789062,77.91000366210938,77.06999969482422,77.5,64.27106475830078,998500
2018-03-15,77.52999877929688,78.41999816894531,77.19000244140625,77.52999877929688,64.29595947265625,1087100
2018-03-16,77.79000091552734,79.01000213623047,77.6500015258789,78.87999725341797,65.41551208496094,3495500
2018-03-19,78.87999725341797,79.23999786376953,78.16000366210938,78.54000091552734,65.13355255126953,1325400
2018-03-20,78.36000061035156,79.01000213623047,78.20999908447266,78.76000213623047,65.31600189208984,1520100
2018-03-21,78.75,79.0,77.44999694824219,78.25,64.8930435180664,1172100
2018-03-22,78.3499984741211,80.1500015258789,77.93000030517578,78.3499984741211,64.9759750366211,1175000
2018-03-23,78.62000274658203,79.1500015258789,77.19000244140625,77.3499984741211,64.14667510986328,831700
2018-03-26,77.4800033569336,78.2699966430664,77.30000305175781,78.13999938964844,64.80184173583984,748500
2018-03-27,78.22000122070312,80.11000061035156,77.91999816894531,79.29000091552734,65.75553894042969,1038500
2018-03-28,79.56999969482422,80.05000305175781,78.6500015258789,79.0,65.51502990722656,1299900
2018-03-29,79.20999908447266,79.69999694824219,78.76000213623047,78.77999877929688,65.33257293701172,1301700
2018-04-02,78.95999908447266,79.88999938964844,78.27999877929688,78.88999938964844,65.42382049560547,1222500
2018-04-03,78.7300033569336,79.73999786376953,78.43000030517578,79.19000244140625,65.67259979248047,1175200
2018-04-04,79.19999694824219,80.04000091552734,78.63999938964844,79.23999786376953,65.71406555175781,1156100
2018-04-05,79.26000213623047,79.95999908447266,77.88999938964844,79.76000213623047,66.1452865600586,1311900
2018-04-06,80.0199966430664,80.0199966430664,78.76000213623047,78.9800033569336,65.49844360351562,1041100
2018-04-09,79.0,79.62000274658203,78.73999786376953,78.95999908447266,65.48186492919922,928200
2018-04-10,79.16999816894531,79.69999694824219,78.31999969482422,78.51000213623047,65.10867309570312,1492700
2018-04-11,78.45999908447266,78.87999725341797,78.16000366210938,78.44999694824219,65.05889892578125,753400
2018-04-12,78.58000183105469,78.81999969482422,77.1500015258789,77.3499984741211,64.14667510986328,709900
2018-04-13,77.5,78.7699966430664,77.5,78.6500015258789,65.22477722167969,1360700
2018-04-16,78.94000244140625,79.83000183105469,78.81999969482422,79.62999725341797,66.03749084472656,1255800
2018-04-17,79.5999984741211,80.4000015258789,79.16999816894531,80.1500015258789,66.46871948242188,1247800
2018-04-18,80.30999755859375,80.58999633789062,79.48999786376953,79.55999755859375,65.97942352294922,1457900
2018-04-19,79.5,80.36000061035156,79.01000213623047,80.0199966430664,66.36092376708984,1896900
2018-04-20,80.01000213623047,80.12999725341797,78.62000274658203,78.9800033569336,65.49844360351562,1416400
2018-04-23,79.33000183105469,79.73999786376953,78.86000061035156,79.25,65.72234344482422,879400
2018-04-24,79.5,80.88999938964844,79.37999725341797,80.0999984741211,66.42723846435547,1386600
2018-04-25,79.37999725341797,80.1500015258789,78.20999908447266,79.41999816894531,65.86332702636719,1221600
2018-04-26,79.63999938964844,81.33000183105469,79.26000213623047,81.29000091552734,67.41413879394531,1715500
2018-04-27,81.08000183105469,82.41999816894531,80.94000244140625,82.11000061035156,68.09417724609375,1949900
2018-04-30,82.16000366210938,82.44000244140625,81.56999969482422,81.58999633789062,67.66291809082031,1061400
2018-05-01,81.62000274658203,81.83000183105469,80.98999786376953,81.2300033569336,67.3643798828125,935900
2018-05-02,81.05000305175781,81.72000122070312,80.81999969482422,81.61000061035156,67.67949676513672,1927000
2018-05-03,81.5,82.62999725341797,80.81999969482422,82.3499984741211,68.29319763183594,1596700
2018-05-04,82.31999969482422,82.62000274658203,82.02999877929688,82.19999694824219,68.1688003540039,972900
2018-05-07,82.18000030517578,82.41999816894531,81.38999938964844,81.55000305175781,67.62975311279297,917700
2018-05-08,80.93000030517578,80.95999908447266,78.94000244140625,79.4000015258789,65.84676361083984,1538900
2018-05-09,78.63999938964844,78.88999938964844,77.56999969482422,78.0199966430664,65.435791015625,1025300
2018-05-10,78.62000274658203,79.05999755859375,78.02999877929688,78.95999908447266,66.22417449951172,727200
2018-05-11,79.1500015258789,79.22000122070312,78.66999816894531,78.8499984741211,66.13191223144531,493200
2018-05-14,79.05999755859375,79.12999725341797,78.11000061035156,78.55000305175781,65.88029479980469,1228100
2018-05-15,78.16000366210938,78.37999725341797,77.08999633789062,77.55000305175781,65.0416030883789,1015700
2018-05-16,77.66999816894531,77.7699966430664,76.58000183105469,76.97000122070312,64.5551528930664,894800
2018-05-17,76.98999786376953,77.1500015258789,76.0199966430664,76.26000213623047,63.95965576171875,1292500
2018-05-18,76.30000305175781,76.51000213623047,75.44999694824219,76.13999938964844,63.8590202331543,1012900
2018-05-21,76.43000030517578,76.4800033569336,75.77999877929688,76.25,63.95127868652344,877700
2018-05-22,76.55999755859375,77.08999633789062,76.08999633789062,76.68000030517578,64.31190490722656,989200
2018-05-23,76.91999816894531,78.79000091552734,76.79000091552734,78.73999786376953,66.0396499633789,1958800
2018-05-24,78.5199966430664,79.55000305175781,78.19000244140625,79.4800033569336,66.6603012084961,1252800
2018-05-25,79.4800033569336,80.16000366210938,79.4800033569336,79.7300033569336,66.8699722290039,1128200
2018-05-29,79.56999969482422,80.45999908447266,79.23999786376953,79.62000274658203,66.77770233154297,1607500
2018-05-30,79.51000213623047,80.41000366210938,79.19000244140625,80.31999969482422,67.36480712890625,1982000
2018-05-31,80.41000366210938,81.12999725341797,79.88999938964844,80.91000366210938,67.85964965820312,1740700
2018-06-01,80.68000030517578,80.77999877929688,79.5999984741211,80.11000061035156,67.18866729736328,1599100
2018-06-04,80.37000274658203,80.52999877929688,78.25,78.30000305175781,65.67060852050781,1651600
2018-06-05,78.29000091552734,78.62000274658203,77.58000183105469,77.70999908447266,65.17577362060547,1226600
2018-06-06,77.70999908447266,77.83999633789062,76.2300033569336,76.4000015258789,64.07707214355469,877300
2018-06-07,75.88999938964844,77.20999908447266,75.83000183105469,76.62999725341797,64.26998901367188,5445600
2018-06-08,76.83000183105469,77.04000091552734,76.02999877929688,76.88999938964844,64.48805236816406,2166500
2018-06-11,76.87000274658203,77.05999755859375,75.91000366210938,76.05000305175781,63.78354263305664,3538500
2018-06-12,76.0999984741211,77.16999816894531,76.05000305175781,76.9800033569336,64.56352996826172,4268300
2018-06-13,76.9800033569336,77.5199966430664,76.2300033569336,76.30999755859375,64.0015869140625,1998600
2018-06-14,76.4800033569336,77.0,76.19999694824219,76.70999908447266,64.33708190917969,1966000
2018-06-15,76.7300033569336,78.26000213623047,76.16999816894531,78.20999908447266,65.59513854980469,2890300
2018-06-18,78.0,79.04000091552734,77.80000305175781,78.4000015258789,65.75450134277344,3414800
2018-06-19,78.63999938964844,80.0,78.63999938964844,79.9800033569336,67.07965087890625,2606900
2018-06-20,80.0,80.4000015258789,79.4800033569336,80.25,67.30609893798828,3330900
2018-06-21,80.19000244140625,80.81999969482422,79.58000183105469,79.83999633789062,66.96224212646484,1844400
2018-06-22,80.2300033569336,80.72000122070312,79.69999694824219,80.20999908447266,67.27254486083984,2255300
2018-06-25,80.4000015258789,81.19999694824219,80.19000244140625,81.0199966430664,67.951904296875,2770300
2018-06-26,80.80999755859375,81.73999786376953,80.68000030517578,80.9000015258789,67.85124969482422,1613100
2018-06-27,80.9000015258789,81.91000366210938,80.79000091552734,81.73999786376953,68.55575561523438,1641000
2018-06-28,81.70999908447266,82.13999938964844,81.06999969482422,81.26000213623047,68.15318298339844,3017600
2018-06-29,80.94999694824219,81.19000244140625,80.20999908447266,80.79000091552734,67.75898742675781,1988700
2018-07-02,81.08999633789062,81.45999908447266,80.48999786376953,81.43000030517578,68.2957534790039,1652100
2018-07-03,81.30000305175781,81.94000244140625,81.05999755859375,81.37999725341797,68.25383758544922,574700
2018-07-05,81.54000091552734,82.0,81.05999755859375,81.95999908447266,68.74027252197266,1982000
2018-07-06,81.94000244140625,82.77999877929688,81.76000213623047,82.55999755859375,69.2435073852539,1224100
2018-07-09,82.66000366210938,82.66000366210938,79.86000061035156,80.1500015258789,67.22222900390625,1994100
2018-07-10,80.1500015258789,81.31999969482422,79.55000305175781,80.93000030517578,67.87641906738281,1222100
2018-07-11,81.05999755859375,82.41000366210938,80.94999694824219,82.20999908447266,68.9499740600586,1809600
2018-07-12,81.91000366210938,82.45999908447266,81.7300033569336,82.18000030517578,68.9248046875,2107500
2018-07-13,81.97000122070312,82.37000274658203,81.55000305175781,81.88999938964844,68.68157196044922,1253900
2018-07-16,81.79000091552734,82.0,81.16000366210938,81.80999755859375,68.6144790649414,1224000
2018-07-17,81.95999908447266,82.13999938964844,81.66999816894531,81.69999694824219,68.522216796875,920900
2018-07-18,81.75,81.83000183105469,80.29000091552734,80.54000091552734,67.54933166503906,2432200
2018-07-19,80.70999908447266,81.51000213623047,80.6500015258789,81.0,67.93511199951172,1293200
2018-07-20,81.0199966430664,81.16999816894531,80.01000213623047,80.51000213623047,67.5241470336914,2501100
2018-07-23,80.61000061035156,80.86000061035156,79.16000366210938,79.41000366210938,66.60157775878906,1183000
2018-07-24,79.12000274658203,79.12000274658203,77.58999633789062,78.9800033569336,66.24093627929688,2224500
2018-07-25,78.9000015258789,79.55999755859375,78.70999908447266,79.25,66.4673843383789,1146600
2018-07-26,79.58999633789062,81.0999984741211,79.58999633789062,80.43000030517578,67.45706939697266,1903900
2018-07-27,80.54000091552734,81.19000244140625,80.23999786376953,80.55000305175781,67.5577163696289,809800
2018-07-30,80.44999694824219,80.66999816894531,79.83999633789062,80.2699966430664,67.32286834716797,2778800
2018-07-31,80.62000274658203,81.37999725341797,80.08999633789062,81.27999877929688,68.16996765136719,2256000
2018-08-01,81.02999877929688,82.98999786376953,80.69999694824219,81.81999969482422,68.62287139892578,2615500
2018-08-02,82.05000305175781,83.37999725341797,81.33999633789062,82.76000213623047,69.41124725341797,1764500
2018-08-03,83.19000244140625,84.29000091552734,82.47000122070312,83.7699966430664,70.25833892822266,1809300
2018-08-06,83.62000274658203,84.12999725341797,83.31999969482422,83.44999694824219,69.98995208740234,1429600
2018-08-07,83.76000213623047,83.83999633789062,82.25,83.26000213623047,69.83059692382812,1815600
2018-08-08,82.16999816894531,82.81999969482422,82.02999877929688,82.62000274658203,70.04254150390625,1122200
2018-08-09,82.5999984741211,83.43000030517578,82.41999816894531,83.33000183105469,70.64446258544922,1464800
2018-08-10,83.55999755859375,84.16999816894531,83.36000061035156,83.38999938964844,70.69532775878906,1170200
2018-08-13,83.4000015258789,83.7300033569336,83.0199966430664,83.6500015258789,70.91573333740234,2265400
2018-08-14,83.69999694824219,84.2300033569336,83.2699966430664,83.9800033569336,71.19551086425781,2907900
2018-08-15,84.23999786376953,85.11000061035156,83.81999969482422,84.13999938964844,71.33114624023438,2339600
2018-08-16,84.12000274658203,85.16999816894531,83.70999908447266,85.13999938964844,72.17890167236328,1939100
2018-08-17,84.97000122070312,85.62000274658203,84.80999755859375,85.31999969482422,72.33148956298828,1276700
2018-08-20,85.31999969482422,85.45999908447266,84.77999877929688,85.2300033569336,72.25521850585938,962900
2018-08-21,85.16000366210938,85.16000366210938,84.37000274658203,84.88999938964844,71.96697235107422,1418100
2018-08-22,85.0,85.30999755859375,84.01000213623047,84.29000091552734,71.45830535888672,867500
2018-08-23,84.30000305175781,84.87000274658203,84.13999938964844,84.62999725341797,71.74653625488281,914000
2018-08-24,84.55000305175781,85.12999725341797,84.12000274658203,85.08999633789062,72.13650512695312,601900
2018-08-27,85.19999694824219,85.19999694824219,83.75,83.9000015258789,71.127685546875,1216400
2018-08-28,83.87000274658203,83.9800033569336,83.30000305175781,83.62000274658203,70.89032745361328,1368500
2018-08-29,83.52999877929688,83.81999969482422,82.86000061035156,83.44000244140625,70.7376937866211,1566500
2018-08-30,83.77999877929688,84.5199966430664,83.5999984741211,84.33000183105469,71.49222564697266,1428900
2018-08-31,84.20999908447266,84.66000366210938,83.2699966430664,83.58999633789062,70.86487579345703,1340700
2018-09-04,83.55000305175781,84.30000305175781,83.54000091552734,84.30000305175781,71.46680450439453,1254500
2018-09-05,84.43000030517578,85.02999877929688,84.12000274658203,84.95999908447266,72.02631378173828,907600
2018-09-06,85.0999984741211,85.80999755859375,84.7300033569336,85.52999877929688,72.5095443725586,905500
2018-09-07,84.87999725341797,85.38999938964844,84.56999969482422,84.70999908447266,71.81436920166016,904000
2018-09-10,84.9800033569336,85.62000274658203,84.66999816894531,85.19000244140625,72.2213134765625,852100
2018-09-11,85.33000183105469,85.55999755859375,84.4000015258789,84.48999786376953,71.62786102294922,1631600
2018-09-12,84.54000091552734,84.91999816894531,83.95999908447266,84.04000091552734,71.2463607788086,1290700
2018-09-13,84.05999755859375,84.41999816894531,83.4800033569336,84.22000122070312,71.39894104003906,1583800
2018-09-14,84.0999984741211,84.13999938964844,82.97000122070312,83.76000213623047,71.00899505615234,1428900
2018-09-17,83.9000015258789,84.58000183105469,83.58000183105469,84.41999816894531,71.56852722167969,1001800
2018-09-18,84.31999969482422,84.5199966430664,83.68000030517578,83.93000030517578,71.15311431884766,994900
2018-09-19,84.0999984741211,84.0999984741211,81.62999725341797,81.9000015258789,69.43213653564453,1006200
2018-09-20,81.69000244140625,82.62000274658203,81.16999816894531,82.48999786376953,69.93233489990234,1031700
2018-09-21,82.26000213623047,82.91999816894531,81.73999786376953,82.56999969482422,70.0001449584961,2132700
