Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,98.25,98.25,96.5,96.72000122070312,82.90788269042969,1479100
2018-01-03,96.95999908447266,97.63999938964844,96.2300033569336,97.43000030517578,83.51648712158203,1492900
2018-01-04,97.79000091552734,99.04000091552734,97.7699966430664,98.4800033569336,84.41654968261719,1026400
2018-01-05,98.73999786376953,98.73999786376953,97.7300033569336,98.56999969482422,84.49370574951172,1134900
2018-01-08,98.55999755859375,100.05999755859375,98.2300033569336,99.6500015258789,85.41947174072266,1497700
2018-01-09,100.0,102.06999969482422,99.94999694824219,101.4000015258789,86.91954040527344,1627500
2018-01-10,102.80999755859375,104.93000030517578,102.0,104.25,89.36255645751953,1827400
2018-01-11,104.87999725341797,105.8499984741211,104.16000366210938,105.77999877929688,90.67407989501953,1637000
2018-01-12,106.26000213623047,107.56999969482422,106.11000061035156,107.23999786376953,91.9255599975586,1475600
2018-01-16,107.8499984741211,108.5,105.69000244140625,105.97000122070312,90.83692932128906,1887500
2018-01-17,106.4800033569336,106.70999908447266,105.61000061035156,106.4000015258789,91.20553588867188,1797400
2018-01-18,106.11000061035156,106.45999908447266,104.87999725341797,105.05000305175781,90.04829406738281,2504400
2018-01-19,105.45999908447266,107.63999938964844,105.25,107.61000061035156,92.24272918701172,1884800
2018-01-22,107.5199966430664,109.0999984741211,107.16999816894531,108.98999786376953,93.42565155029297,2068800
2018-01-23,108.98999786376953,112.43000030517578,108.98999786376953,112.18000030517578,96.16011810302734,3373100
2018-01-24,112.55999755859375,114.2699966430664,112.0,112.70999908447266,96.61441802978516,2224200
2018-01-25,112.7699966430664,112.80000305175781,110.05999755859375,110.33000183105469,94.57430267333984,1731000
2018-01-26,110.33000183105469,110.91000366210938,109.2300033569336,110.91000366210938,95.07147216796875,1695000
2018-01-29,111.05000305175781,112.63999938964844,110.97000122070312,111.69000244140625,95.74009704589844,1875300
2018-01-30,111.47000122070312,111.6500015258789,109.86000061035156,110.13999938964844,94.41143035888672,1567700
2018-01-31,110.12999725341797,110.94999694824219,109.69000244140625,110.16999816894531,94.43714904785156,2048400
2018-02-01,109.7699966430664,110.98999786376953,109.38999938964844,110.33000183105469,94.57430267333984,1465800
2018-02-02,110.27999877929688,110.7699966430664,107.30000305175781,107.47000122070312,92.12272644042969,2503700
2018-02-05,106.5,107.80999755859375,102.22000122070312,102.47000122070312,87.83675384521484,1958900
2018-02-06,100.1500015258789,104.70999908447266,99.41999816894531,104.5,89.57685852050781,2766300
2018-02-07,103.7300033569336,106.08999633789062,103.41999816894531,103.5199966430664,88.73680877685547,2110400
2018-02-08,103.66000366210938,103.91999816894531,98.48999786376953,98.54000091552734,84.46798706054688,2277900
2018-02-09,100.18000030517578,100.87000274658203,96.79000091552734,100.01000213623047,85.72805786132812,1809700
2018-02-12,100.7699966430664,102.81999969482422,100.12000274658203,101.77999877929688,87.24528503417969,1404900
2018-02-13,101.06999969482422,101.98999786376953,100.37000274658203,101.2699966430664,86.80811309814453,987800
2018-02-14,100.81999969482422,104.08999633789062,100.66000366210938,103.94000244140625,89.09683227539062,1263200
2018-02-15,104.5,105.18000030517578,103.05000305175781,103.95999908447266,89.1139907836914,1344400
