Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,164.8800048828125,165.5399932861328,163.8000030517578,165.50999450683594,146.27532958984375,1051900
2018-01-03,165.55999755859375,166.6199951171875,165.0,166.41000366210938,147.07069396972656,798200
2018-01-04,167.30999755859375,167.85000610351562,166.67999267578125,167.0500030517578,147.63636779785156,932400
2018-01-05,167.9600067138672,168.97000122070312,167.08999633789062,168.4499969482422,148.8736572265625,742200
2018-01-08,168.25999450683594,168.80999755859375,167.1199951171875,168.6300048828125,149.03273010253906,802100
2018-01-09,169.07000732421875,170.49000549316406,168.3800048828125,169.05999755859375,149.4127655029297,834500
2018-01-10,169.0800018310547,169.19000244140625,167.77000427246094,168.35000610351562,148.78529357910156,902700
2018-01-11,169.0399932861328,170.52999877929688,168.75999450683594,169.97000122070312,150.21701049804688,695200
2018-01-12,170.0,170.30999755859375,168.9199981689453,170.14999389648438,150.37606811523438,648700
2018-01-16,171.42999267578125,171.49000549316406,165.75999450683594,166.75,147.3712158203125,1115500
2018-01-17,168.25,169.16000366210938,167.1999969482422,168.55999755859375,148.97084045410156,806400
2018-01-18,167.8000030517578,168.99000549316406,166.25,166.89999389648438,147.5037841796875,1032500
2018-01-19,167.0,167.97999572753906,166.75999450683594,167.8000030517578,148.29920959472656,1057400
2018-01-22,167.63999938964844,168.67999267578125,166.5500030517578,168.60000610351562,149.00625610351562,976800
2018-01-23,167.99000549316406,169.7100067138672,167.64999389648438,169.60000610351562,149.8900146484375,1058600
2018-01-24,169.75,171.11000061035156,169.74000549316406,170.80999755859375,150.95938110351562,877700
2018-01-25,171.69000244140625,175.1699981689453,171.69000244140625,174.0,153.77865600585938,2585900
2018-01-26,164.22999572753906,171.27999877929688,162.69000244140625,169.85000610351562,150.1109619140625,2700900
2018-01-29,166.9499969482422,170.30999755859375,165.9600067138672,166.6699981689453,147.300537109375,2032500
2018-01-30,166.6999969482422,168.92999267578125,165.88999938964844,168.3000030517578,148.7410888671875,1790600
2018-01-31,168.97999572753906,169.33999633789062,167.1699981689453,168.3699951171875,148.80296325683594,1867800
2018-02-01,167.2100067138672,168.3000030517578,165.35000610351562,166.7899932861328,147.40655517578125,1477000
2018-02-02,166.39999389648438,166.39999389648438,162.5800018310547,162.83999633789062,143.91561889648438,1356900
2018-02-05,162.41000366210938,163.5399932861328,155.5500030517578,156.3300018310547,138.16217041015625,1707500
2018-02-06,154.35000610351562,160.7899932861328,153.50999450683594,160.22000122070312,141.60011291503906,2396600
2018-02-07,159.58999633789062,161.8300018310547,158.11000061035156,158.2100067138672,139.8236846923828,1650000
2018-02-08,158.11000061035156,158.64999389648438,152.7100067138672,152.8000030517578,135.04244995117188,1218700
2018-02-09,155.16000366210938,159.00999450683594,152.8800048828125,158.08999633789062,139.7176513671875,1787000
2018-02-12,159.0399932861328,160.6999969482422,158.35000610351562,159.67999267578125,141.12283325195312,1266300
2018-02-13,159.27000427246094,160.05999755859375,157.63999938964844,159.44000244140625,140.91075134277344,1189300
2018-02-14,157.8699951171875,161.6699981689453,157.49000549316406,161.27000427246094,142.52806091308594,1115500
2018-02-15,162.00999450683594,164.0399932861328,160.0,163.60000610351562,144.58731079101562,1092700
2018-02-16,163.1699981689453,164.4199981689453,161.9199981689453,163.6300048828125,144.61380004882812,1194900
2018-02-20,162.82000732421875,164.00999450683594,162.30999755859375,162.91000366210938,143.97744750976562,1248700
2018-02-21,163.05999755859375,164.8800048828125,160.7100067138672,160.75999450683594,142.0773162841797,711700
2018-02-22,161.61000061035156,163.52000427246094,160.7100067138672,162.57000732421875,143.67701721191406,771900
2018-02-23,163.77999877929688,164.30999755859375,162.8000030517578,164.27000427246094,145.17945861816406,632600
2018-02-26,164.49000549316406,165.83999633789062,163.57000732421875,165.44000244140625,146.21347045898438,891700
2018-02-27,165.74000549316406,166.47000122070312,163.61000061035156,163.61000061035156,144.59613037109375,757200
2018-02-28,163.72000122070312,164.97000122070312,160.75,160.7899932861328,142.10385131835938,816400
2018-03-01,160.69000244140625,161.57000732421875,159.1699981689453,160.8300018310547,142.13922119140625,1453100
2018-03-02,160.25999450683594,160.58999633789062,157.9199981689453,159.77000427246094,141.202392578125,1560300
2018-03-05,159.1300048828125,163.6199951171875,158.85000610351562,163.27999877929688,144.3044891357422,990500
2018-03-06,163.5500030517578,165.52999877929688,161.99000549316406,164.1999969482422,145.11758422851562,771700
2018-03-07,162.5399932861328,165.00999450683594,162.38999938964844,164.52999877929688,145.40921020507812,893700
2018-03-08,166.05999755859375,168.44000244140625,165.02999877929688,167.0800018310547,147.66287231445312,1990700
2018-03-09,168.41000366210938,171.41000366210938,167.63999938964844,171.10000610351562,151.21568298339844,1369900
2018-03-12,171.1300048828125,171.94000244140625,170.1999969482422,170.8800048828125,151.02125549316406,1210500
2018-03-13,172.0,172.38999938964844,170.66000366210938,170.92999267578125,151.06539916992188,1533500
2018-03-14,171.19000244140625,171.4199981689453,168.7100067138672,168.97999572753906,149.34205627441406,1374300
2018-03-15,169.58999633789062,169.97000122070312,168.86000061035156,169.0800018310547,149.430419921875,1091100
2018-03-16,169.36000061035156,170.0,168.10000610351562,169.55999755859375,149.85464477539062,1808000
2018-03-19,168.75,168.92999267578125,165.64999389648438,166.67999267578125,147.309326171875,1935600
2018-03-20,167.17999267578125,167.92999267578125,165.22000122070312,165.66000366210938,146.40792846679688,806800
2018-03-21,165.5399932861328,167.7899932861328,164.74000549316406,166.24000549316406,146.92047119140625,879800
